,filename,url,start_time,number_of_frames,width,height,label_proc,label_raw,label_notes,partition,signer
2320,misc_1/carol_padden_2046,Video is no longer available online,0:22:51.532000,38,720,480,absl,absl,,train,0045
2321,misc_1/carol_padden_2047,Video is no longer available online,0:22:54.927000,60,720,480,instument,instument,,train,0045
2322,misc_1/carol_padden_2048,Video is no longer available online,0:22:57.785000,21,720,480,asl,asl,,train,0045
2323,misc_1/carol_padden_2049,Video is no longer available online,0:23:01.420000,27,720,480,dsl,dsl,,train,0045
2324,misc_1/carol_padden_2050,Video is no longer available online,0:23:03.524000,11,720,480,ak,ak,ok?,train,0045
2325,misc_1/carol_padden_2051,Video is no longer available online,0:23:08.756000,30,720,480,nzsl,nzsl,,train,0045
2326,misc_1/carol_padden_2052,Video is no longer available online,0:23:14.459000,20,720,480,patern,patern,,train,0045
2327,misc_1/carol_padden_2053,Video is no longer available online,0:23:19.954000,30,720,480,patern,patern,,train,0045
2328,misc_1/carol_padden_2054,Video is no longer available online,0:23:31.842000,36,720,480,tooth brush,tooth brush,,train,0045
2329,misc_1/carol_padden_2055,Video is no longer available online,0:23:35.671000,32,720,480,tooth brush,tooth brush,,train,0045
2330,misc_1/carol_padden_2056,Video is no longer available online,0:23:55.697000,32,720,480,patern,patern,,train,0045
2331,misc_1/carol_padden_2057,Video is no longer available online,0:24:00.861000,11,720,480,ok,ok,,train,0045
2332,misc_1/carol_padden_2058,Video is no longer available online,0:24:10.755000,25,720,480,patern,patern,,train,0045
2333,misc_1/carol_padden_2059,Video is no longer available online,0:24:14.346000,38,720,480,handling,handling,,train,0045
2334,misc_1/carol_padden_2060,Video is no longer available online,0:24:27.325000,6,720,480,if,if,,train,0045
2335,misc_1/carol_padden_2061,Video is no longer available online,0:24:41.192000,46,720,480,instrment,instrment,,train,0045
2336,misc_1/carol_padden_2062,Video is no longer available online,0:24:48.113000,13,720,480,handlig,handlig,,train,0045
2337,misc_1/carol_padden_2063,Video is no longer available online,0:24:50.208000,19,720,480,insrent,insrent,,train,0045
2338,misc_1/carol_padden_2064,Video is no longer available online,0:24:52.152000,6,720,480,if,if,,train,0045
2339,misc_1/carol_padden_2065,Video is no longer available online,0:24:52.896000,8,720,480,iu,iu,iu?,train,0045
2340,misc_1/carol_padden_2066,Video is no longer available online,0:24:54.658000,10,720,480,hand,hand,,train,0045
2341,misc_1/carol_padden_2067,Video is no longer available online,0:25:00.999000,43,720,480,absl,absl,,train,0045
2342,misc_1/carol_padden_2068,Video is no longer available online,0:25:05.550000,10,720,480,so,so,,train,0045
2343,misc_1/carol_padden_2069,Video is no longer available online,0:25:12.096000,23,720,480,absl,absl,,train,0045
2344,misc_1/carol_padden_2070,Video is no longer available online,0:25:13.370000,41,720,480,instument,instument,,train,0045
2345,misc_1/carol_padden_2071,Video is no longer available online,0:25:20.739000,46,720,480,instument,instument,,train,0045
2346,misc_1/carol_padden_2072,Video is no longer available online,0:25:24.848000,37,720,480,partial,partial,,train,0045
2347,misc_1/carol_padden_2073,Video is no longer available online,0:25:26.999000,20,720,480,asl,asl,,train,0045
2348,misc_1/carol_padden_2074,Video is no longer available online,0:25:29.558000,44,720,480,asl,asl,,train,0045
2349,misc_1/carol_padden_2075,Video is no longer available online,0:25:33.206000,12,720,480,at,at,at?,train,0045
2350,misc_1/carol_padden_2076,Video is no longer available online,0:25:42.273000,10,720,480,ok,ok,,train,0045
2351,misc_1/carol_padden_2077,Video is no longer available online,0:25:43.358000,12,720,480,ok,ok,,train,0045
2352,misc_1/carol_padden_2078,Video is no longer available online,0:25:44.153000,13,720,480,as n,as n,as in?,train,0045
2353,misc_1/carol_padden_2079,Video is no longer available online,0:25:44.737000,17,720,480,asl,asl,,train,0045
2354,misc_1/carol_padden_2080,Video is no longer available online,0:25:50.593000,37,720,480,instument,instument,,train,0045
2355,misc_1/carol_padden_2081,Video is no longer available online,0:25:53.648000,18,720,480,then,then,,train,0045
2356,misc_1/carol_padden_2082,Video is no longer available online,0:25:57.512000,8,720,480,then,then,,train,0045
2357,misc_1/carol_padden_2083,Video is no longer available online,0:26:01.745000,47,720,480,handling,handling,,train,0045
2358,misc_1/carol_padden_2084,Video is no longer available online,0:26:06.664000,23,720,480,handling,handling,,train,0045
2359,misc_1/carol_padden_2085,Video is no longer available online,0:26:11.774000,24,720,480,absl,absl,,train,0045
2360,misc_1/carol_padden_2086,Video is no longer available online,0:26:16.893000,30,720,480,absl,absl,,train,0045
2361,misc_1/carol_padden_2087,Video is no longer available online,0:26:21.513000,32,720,480,instument,instument,,train,0045
2362,misc_1/carol_padden_2088,Video is no longer available online,0:26:24.132000,4,720,480,so,so,,train,0045
2363,misc_1/carol_padden_2089,Video is no longer available online,0:26:30.397000,29,720,480,instrument,instrument,,train,0045
2364,misc_1/carol_padden_2090,Video is no longer available online,0:26:32.603000,42,720,480,handling,handling,,train,0045
2365,misc_1/carol_padden_2091,Video is no longer available online,0:26:35.519000,6,720,480,so,so,,train,0045
2366,misc_1/carol_padden_2092,Video is no longer available online,0:26:40.070000,23,720,480,patern,patern,,train,0045
2367,misc_1/carol_padden_2093,Video is no longer available online,0:26:49.059000,32,720,480,handling,handling,,train,0045
2368,misc_1/carol_padden_2094,Video is no longer available online,0:26:50.683000,17,720,480,handil,handil,considerably abbreviated,train,0045
2369,misc_1/carol_padden_2095,Video is no longer available online,0:26:52.560000,12,720,480,in,in,,train,0045
2370,misc_1/carol_padden_2096,Video is no longer available online,0:26:54.491000,36,720,480,handling,handling,,train,0045
2371,misc_1/carol_padden_2097,Video is no longer available online,0:26:57.884000,7,720,480,ok,ok,,train,0045
2372,misc_1/carol_padden_2098,Video is no longer available online,0:27:07.722000,34,720,480,handling,handling,,train,0045
2373,misc_1/carol_padden_2099,Video is no longer available online,0:27:11.876000,38,720,480,handling,handling,,train,0045
2374,misc_1/carol_padden_2100,Video is no longer available online,0:27:14.423000,19,720,480,absl,absl,,train,0045
2375,misc_1/carol_padden_2101,Video is no longer available online,0:27:18.084000,8,720,480,so,so,,train,0045
2376,misc_1/carol_padden_2102,Video is no longer available online,0:27:26.751000,20,720,480,handlig,handlig,,train,0045
2377,misc_1/carol_padden_2103,Video is no longer available online,0:27:28.574000,22,720,480,absl,absl,,train,0045
2378,misc_1/carol_padden_2104,Video is no longer available online,0:27:33.208000,9,720,480,so,so,,train,0045
2379,misc_1/carol_padden_2105,Video is no longer available online,0:27:34.860000,35,720,480,insunt,insunt,,train,0045
2380,misc_1/carol_padden_2106,Video is no longer available online,0:27:41.580000,18,720,480,but,but,,train,0045
2381,misc_1/carol_padden_2107,Video is no longer available online,0:27:43.514000,26,720,480,handling,handling,,train,0045
2382,misc_1/carol_padden_2108,Video is no longer available online,0:27:47.385000,20,720,480,handling,handling,,train,0045
2383,misc_1/carol_padden_2109,Video is no longer available online,0:27:49.856000,25,720,480,instument,instument,,train,0045
2384,misc_1/carol_padden_2110,Video is no longer available online,0:27:55.266000,61,720,480,fork or spoon,fork!or spoon,,train,0045
2385,misc_1/carol_padden_2111,Video is no longer available online,0:28:05.471000,22,720,480,brom,brom,,train,0045
2386,misc_1/carol_padden_2112,Video is no longer available online,0:28:08.266000,15,720,480,handi,handi,abbreviated form,train,0045
2387,misc_1/carol_padden_2113,Video is no longer available online,0:28:10.079000,22,720,480,rake,rake,,train,0045
2388,misc_1/carol_padden_2114,Video is no longer available online,0:28:14.259000,14,720,480,hing,hing,handling?,train,0045
2389,misc_1/carol_padden_2115,Video is no longer available online,0:28:57.764000,9,720,480,ty,ty,ty?,train,0045
2390,misc_1/carol_padden_2116,Video is no longer available online,0:28:59.126000,40,720,480,type ok,type!ok,,train,0045
2391,misc_1/carol_padden_2117,Video is no longer available online,0:29:01.137000,12,720,480,ok,ok,,train,0045
2392,misc_1/carol_padden_2118,Video is no longer available online,0:29:03.951000,19,720,480,pattern is,pattern is,,train,0045
2393,misc_1/carol_padden_2119,Video is no longer available online,0:29:09.925000,92,720,480,instrumental case,instrumental!case,,train,0045
2394,misc_1/carol_padden_2120,Video is no longer available online,0:29:16.514000,25,720,480,mayan,mayan,,train,0045
2395,misc_1/carol_padden_2121,Video is no longer available online,0:29:18.800000,14,720,480,norn,norn,norn?,train,0045
2396,misc_1/carol_padden_2122,Video is no longer available online,0:29:23.816000,15,720,480,verb,verb,,train,0045
2397,misc_1/carol_padden_2123,Video is no longer available online,0:29:25.351000,11,720,480,pn,pn,pn?,train,0045
2398,misc_1/carol_padden_2124,Video is no longer available online,0:29:28.452000,25,720,480,case,case,,train,0045
2399,misc_1/carol_padden_2125,Video is no longer available online,0:29:31.928000,14,720,480,patern,patern,,train,0045
2400,misc_1/carol_padden_2126,Video is no longer available online,0:29:33.252000,37,720,480,case,case,,train,0045
2401,misc_1/carol_padden_2127,Video is no longer available online,0:29:43.016000,5,720,480,ptn,ptn,abbreviated pattern?,train,0045
2402,misc_1/carol_padden_2128,Video is no longer available online,0:29:45.954000,15,720,480,or,or,,train,0045
2403,misc_1/carol_padden_2129,Video is no longer available online,0:29:57.453000,20,720,480,case,case,,train,0045
2404,misc_1/carol_padden_2130,Video is no longer available online,0:30:02.736000,50,720,480,lexicalization,lexicalization,,train,0045
2405,misc_1/carol_padden_2131,Video is no longer available online,0:30:09.775000,53,720,480,lexicalization,lexicalization,,train,0045
2406,misc_1/carol_padden_2132,Video is no longer available online,0:30:12.071000,20,720,480,verbs,verbs,,train,0045
2407,misc_1/carol_padden_2133,Video is no longer available online,0:30:13.729000,25,720,480,verbs,verbs,,train,0045
2408,misc_1/carol_padden_2134,Video is no longer available online,0:30:15.970000,35,720,480,talmy,talmy,,train,0045
2409,misc_1/carol_padden_2135,Video is no longer available online,0:30:25.424000,38,720,480,satelite,satelite,,train,0045
2410,misc_1/carol_padden_2136,Video is no longer available online,0:30:30.096000,19,720,480,maner,maner,,train,0045
2411,misc_1/carol_padden_2137,Video is no longer available online,0:30:33.801000,18,720,480,np,np,,train,0045
2412,misc_1/carol_padden_2138,Video is no longer available online,0:30:35.028000,25,720,480,limp,limp,,train,0045
2413,misc_1/carol_padden_2139,Video is no longer available online,0:30:38.350000,19,720,480,jmp,jmp,,train,0045
2414,misc_1/carol_padden_2140,Video is no longer available online,0:30:39.305000,28,720,480,wobled,wobled,,train,0045
2415,misc_1/carol_padden_2141,Video is no longer available online,0:30:40.750000,16,720,480,verb,verb,,train,0045
2416,misc_1/carol_padden_2142,Video is no longer available online,0:30:43.604000,19,720,480,patern,patern,,train,0045
2417,misc_1/carol_padden_2143,Video is no longer available online,0:30:44.851000,23,720,480,prep,prep ,abbreviation fir preposition,train,0045
2418,misc_1/carol_padden_2144,Video is no longer available online,0:30:50.966000,18,720,480,verb,verb,,train,0045
2419,misc_1/carol_padden_2145,Video is no longer available online,0:30:54.838000,10,720,480,verb,verb,,train,0045
2420,misc_1/carol_padden_2146,Video is no longer available online,0:30:56.029000,30,720,480,path,path,,train,0045
2421,misc_1/carol_padden_2147,Video is no longer available online,0:30:57.347000,37,720,480,maner,maner,,train,0045
2422,misc_1/carol_padden_2148,Video is no longer available online,0:30:59.512000,32,720,480,path,path,,train,0045
2423,misc_1/carol_padden_2149,Video is no longer available online,0:31:03.626000,34,720,480,bil mody,bil!mody,,train,0045
2424,misc_1/carol_padden_2150,Video is no longer available online,0:31:18.277000,10,720,480,ok,ok,,train,0045
2425,misc_1/carol_padden_2151,Video is no longer available online,0:31:23.130000,24,720,480,ball,ball,,train,0045
2426,misc_1/carol_padden_2152,Video is no longer available online,0:31:25.490000,32,720,480,hill,hill,,train,0045
2427,misc_1/carol_padden_2153,Video is no longer available online,0:31:26.875000,36,720,480,rolling,rolling,,train,0045
2428,misc_1/carol_padden_2154,Video is no longer available online,0:31:30.004000,5,720,480,so,so,,train,0045
2429,misc_1/carol_padden_2155,Video is no longer available online,0:31:48.395000,40,720,480,absl,absl,,train,0045
2430,misc_1/carol_padden_2156,Video is no longer available online,0:31:52.111000,17,720,480,isl,isl,,train,0045
2431,misc_1/carol_padden_2157,Video is no longer available online,0:31:55.567000,16,720,480,isl,isl,,train,0045
2432,misc_1/carol_padden_2158,Video is no longer available online,0:31:56.861000,32,720,480,handling,handling,,train,0045
2433,misc_1/carol_padden_2159,Video is no longer available online,0:31:58.403000,96,720,480,absl instument so,absl!instument!so,,train,0045
2434,misc_1/carol_padden_2160,Video is no longer available online,0:32:06.412000,30,720,480,bsl,bsl,,train,0045
2435,misc_1/carol_padden_2161,Video is no longer available online,0:32:08.386000,31,720,480,handling,handling,,train,0045
2436,misc_1/carol_padden_2162,Video is no longer available online,0:32:10.158000,62,720,480,nzsl,nzsl,,train,0045
2437,misc_1/carol_padden_2163,Video is no longer available online,0:32:14.870000,22,720,480,so,so,,train,0045
2438,misc_1/carol_padden_2164,Video is no longer available online,0:32:17.028000,18,720,480,of,of,,train,0045
2439,misc_1/carol_padden_2165,Video is no longer available online,0:32:19.384000,25,720,480,patern,patern,,train,0045
2440,misc_1/carol_padden_2166,Video is no longer available online,0:32:23.490000,21,720,480,patern,patern,,train,0045
2441,misc_1/carol_padden_2167,Video is no longer available online,0:32:30.210000,18,720,480,patern,patern,,train,0045
2442,misc_1/carol_padden_2168,Video is no longer available online,0:32:38.470000,39,720,480,absl,absl,,train,0045
2443,misc_1/carol_padden_2169,Video is no longer available online,0:32:41.617000,27,720,480,tenagers,tenagers,,train,0045
2444,misc_1/carol_padden_2170,Video is no longer available online,0:32:44.980000,19,720,480,teenagers,teenagers,,train,0045
2445,misc_1/carol_padden_2171,Video is no longer available online,0:32:51.355000,36,720,480,absl,absl,,train,0045
2446,misc_1/carol_padden_2172,Video is no longer available online,0:32:55.940000,28,720,480,isl,isl,,train,0045
2447,misc_1/carol_padden_2173,Video is no longer available online,0:32:57.690000,26,720,480,isl,isl,,train,0045
2448,misc_1/carol_padden_2174,Video is no longer available online,0:33:04.030000,58,720,480,absl isl,absl!isl,,train,0045
2449,misc_1/carol_padden_2175,Video is no longer available online,0:33:07.191000,16,720,480,so,so,,train,0045
2450,misc_1/carol_padden_2176,Video is no longer available online,0:33:10.942000,6,720,480,of,of,,train,0045
2451,misc_1/carol_padden_2177,Video is no longer available online,0:33:19.195000,38,720,480,absl,absl,,train,0045
2452,misc_1/carol_padden_2178,Video is no longer available online,0:33:22.007000,31,720,480,isl,isl,,train,0045
2453,misc_1/carol_padden_2179,Video is no longer available online,0:33:27.673000,7,720,480,ok,ok,,train,0045
2454,misc_1/carol_padden_2180,Video is no longer available online,0:33:30.684000,33,720,480,absl,absl,,train,0045
2455,misc_1/carol_padden_2181,Video is no longer available online,0:33:32.430000,13,720,480,absl,absl,,train,0045
2456,misc_1/carol_padden_2182,Video is no longer available online,0:33:34.330000,36,720,480,instrument,instrument,,train,0045
2457,misc_1/carol_padden_2183,Video is no longer available online,0:33:37.138000,49,720,480,insment,insment,,train,0045
2458,misc_1/carol_padden_2184,Video is no longer available online,0:33:40.990000,20,720,480,isl,isl,,train,0045
2459,misc_1/carol_padden_2185,Video is no longer available online,0:33:43.232000,47,720,480,handling,handling,,train,0045
2460,misc_1/carol_padden_2186,Video is no longer available online,0:33:47.254000,23,720,480,absl,absl,,train,0045
2461,misc_1/carol_padden_2187,Video is no longer available online,0:33:56.859000,9,720,480,ok,ok,,train,0045
2462,misc_1/carol_padden_2188,Video is no longer available online,0:33:57.686000,42,720,480,slide ok so,slide ok!so,,train,0045
2463,misc_1/carol_padden_2189,Video is no longer available online,0:34:06.045000,30,720,480,instment,instment,,train,0045
2464,misc_1/carol_padden_2190,Video is no longer available online,0:34:08.056000,8,720,480,as,as,,train,0045
2465,misc_1/carol_padden_2191,Video is no longer available online,0:34:12.858000,43,720,480,instment,instment,,train,0045
2466,misc_1/carol_padden_2192,Video is no longer available online,0:34:17.075000,27,720,480,isl,isl,,train,0045
2467,misc_1/carol_padden_2193,Video is no longer available online,0:34:24.897000,50,720,480,handling,handling,,train,0045
2468,misc_1/carol_padden_2194,Video is no longer available online,0:34:42.903000,44,720,480,handling,handling,,train,0045
2469,misc_1/carol_padden_2195,Video is no longer available online,0:34:46.961000,17,720,480,handling,handling,,train,0045
2470,misc_1/carol_padden_2196,Video is no longer available online,0:34:47.721000,15,720,480,instruent,instruent,,train,0045
2471,misc_1/carol_padden_2197,Video is no longer available online,0:34:51.912000,10,720,480,bend,bend,,train,0045
2472,misc_1/carol_padden_2198,Video is no longer available online,0:34:54.454000,79,720,480,all instment,all!instment,,train,0045
2473,misc_1/carol_padden_2199,Video is no longer available online,0:35:02.450000,11,720,480,then,then,,train,0045
2474,misc_1/carol_padden_2200,Video is no longer available online,0:35:05.966000,6,720,480,if,if,,train,0045
2475,misc_1/carol_padden_2201,Video is no longer available online,0:35:07.083000,10,720,480,of it,of it,,train,0045
2476,misc_1/carol_padden_2202,Video is no longer available online,0:35:10.254000,15,720,480,isl,isl,,train,0045
2477,misc_1/carol_padden_2203,Video is no longer available online,0:35:22.705000,33,720,480,nail polish,nail polish,,train,0045
2478,misc_1/carol_padden_2204,Video is no longer available online,0:35:25.486000,15,720,480,isl,isl,,train,0045
2479,misc_1/carol_padden_2205,Video is no longer available online,0:35:31.834000,20,720,480,hair bsh,hair bsh,,train,0045
2480,misc_1/carol_padden_2206,Video is no longer available online,0:35:34.765000,22,720,480,absl,absl,,train,0045
2481,misc_1/carol_padden_2207,Video is no longer available online,0:35:36.729000,12,720,480,isl,isl,,train,0045
2482,misc_1/carol_padden_2208,Video is no longer available online,0:35:38.507000,11,720,480,ok,ok,,train,0045
2483,misc_1/carol_padden_2209,Video is no longer available online,0:35:50.679000,8,720,480,of,of,,train,0045
2484,misc_1/carol_padden_2210,Video is no longer available online,0:36:03.503000,20,720,480,isl,isl,,train,0045
2485,misc_1/carol_padden_2211,Video is no longer available online,0:36:09.810000,10,720,480,ok,ok,,train,0045
2486,misc_1/carol_padden_2212,Video is no longer available online,0:36:11.524000,21,720,480,ok,ok,,train,0045
2487,misc_1/carol_padden_2213,Video is no longer available online,0:36:24.705000,92,720,480,patern patern,patern!patern,,train,0045
2488,misc_1/carol_padden_2214,Video is no longer available online,0:36:29.437000,33,720,480,handing or,handing!or,,train,0045
2489,misc_1/carol_padden_2215,Video is no longer available online,0:36:31.049000,18,720,480,insnt,insnt,,train,0045
2490,misc_1/carol_padden_2216,Video is no longer available online,0:36:41.721000,6,720,480,or,or,,train,0045
2491,misc_1/carol_padden_2217,Video is no longer available online,0:36:50.803000,29,720,480,patern,patern,,train,0045
2492,misc_1/carol_padden_2218,Video is no longer available online,0:36:55.252000,41,720,480,insment pat,insment!pat,pat is an abbrevation of pattern,train,0045
2493,misc_1/carol_padden_2219,Video is no longer available online,0:37:00.073000,20,720,480,isl,isl,,train,0045
2494,misc_1/carol_padden_2220,Video is no longer available online,0:37:19.702000,22,720,480,isl,isl,,train,0045
2495,misc_1/carol_padden_2221,Video is no longer available online,0:37:21.692000,32,720,480,insmnt,insmnt,,train,0045
2496,misc_1/carol_padden_2222,Video is no longer available online,0:37:28.599000,26,720,480,patern,patern,,train,0045
2497,misc_1/carol_padden_2223,Video is no longer available online,0:37:35.434000,75,720,480,lexicalization patern,lexicalization!patern,,train,0045
2498,misc_1/carol_padden_2224,Video is no longer available online,0:37:40.323000,17,720,480,verbs,verbs,,train,0045
2499,misc_1/carol_padden_2225,Video is no longer available online,0:37:41.861000,40,720,480,nouns,nouns,,train,0045
2500,misc_1/carol_padden_2226,Video is no longer available online,0:37:44.613000,14,720,480,verbs,verbs,,train,0045
2501,misc_1/carol_padden_2227,Video is no longer available online,0:37:45.735000,18,720,480,vebs,vebs,,train,0045
2502,misc_1/carol_padden_2228,Video is no longer available online,0:37:50.729000,44,720,480,handling,handling,,train,0045
2503,misc_1/carol_padden_2229,Video is no longer available online,0:38:02.872000,18,720,480,patern,patern,,train,0045
2504,misc_1/carol_padden_2230,Video is no longer available online,0:38:09.714000,30,720,480,instment case,instment case,,train,0045
2505,misc_1/carol_padden_2231,Video is no longer available online,0:38:13.497000,20,720,480,lexicalition,lexicalition,,train,0045
2506,misc_1/carol_padden_2232,Video is no longer available online,0:38:58.433000,42,720,480,recursion,recursion,,train,0045
2507,misc_1/carol_padden_2233,Video is no longer available online,0:39:08.185000,14,720,480,inst,inst,inst?,train,0045
2508,misc_1/carol_padden_2234,Video is no longer available online,0:39:31.963000,86,720,480,of embodiment,of!embodiment,,train,0045
2509,misc_1/carol_padden_2235,Video is no longer available online,0:39:44.234000,16,720,480,arms,arms,,train,0045
2510,misc_1/carol_padden_2236,Video is no longer available online,0:39:50.656000,10,720,480,of,of,,train,0045
2511,misc_1/carol_padden_2237,Video is no longer available online,0:39:55.288000,15,720,480,handing,handing,,train,0045
2512,misc_1/carol_padden_2238,Video is no longer available online,0:40:07.913000,18,720,480,or,or,,train,0045
2513,misc_1/carol_padden_2239,Video is no longer available online,0:40:12.017000,19,720,480,resources,resources,,train,0045
2514,misc_1/carol_padden_2240,Video is no longer available online,0:40:17.245000,8,720,480,own,own,,train,0045
2515,misc_1/carol_padden_2241,Video is no longer available online,0:40:51.863000,13,720,480,or,or,,train,0045
2516,misc_1/carol_padden_2242,Video is no longer available online,0:40:56.106000,17,720,480,resorces,resorces,,train,0045
2517,misc_1/carol_padden_2243,Video is no longer available online,0:41:00.659000,17,720,480,patern,patern,,train,0045
2518,misc_1/carol_padden_2244,Video is no longer available online,0:41:05.587000,47,720,480,or,or,,train,0045
2519,misc_1/carol_padden_2245,Video is no longer available online,0:41:08.817000,11,720,480,artic,artic ,abbreviated articulatory?,train,0045
2520,misc_1/carol_padden_2246,Video is no longer available online,0:41:12.152000,39,720,480,lexical,lexical,,train,0045
2521,misc_1/carol_padden_2247,Video is no longer available online,0:41:14.717000,22,720,480,patern,patern,,train,0045
2522,misc_1/carol_padden_2248,Video is no longer available online,0:41:27.519000,6,720,480,wh,wh,,train,0045
2523,misc_1/carol_padden_2249,Video is no longer available online,0:41:30.439000,13,720,480,wh,wh,,train,0045
2524,misc_1/carol_padden_2250,Video is no longer available online,0:41:32.340000,15,720,480,nv,nv,,train,0045
2525,misc_1/carol_padden_2251,Video is no longer available online,0:41:35.681000,9,720,480,or,or,,train,0045
2526,misc_1/carol_padden_2252,Video is no longer available online,0:41:37.416000,26,720,480,trecrs,trecrs,trecrs?,train,0045
2527,misc_1/carol_padden_2253,Video is no longer available online,0:41:46.150000,23,720,480,doing,doing,,train,0045
2528,misc_1/carol_padden_2254,Video is no longer available online,0:41:55.437000,7,720,480,of,of,,train,0045
2529,misc_1/carol_padden_2255,Video is no longer available online,0:42:23.205000,16,720,480,patern,patern,,train,0045
2530,misc_1/carol_padden_2256,Video is no longer available online,0:42:46.943000,25,720,480,patern,patern,,train,0045
2531,misc_1/carol_padden_2257,Video is no longer available online,0:42:53.891000,14,720,480,to,to,,train,0045
2532,misc_1/carol_padden_2258,Video is no longer available online,0:42:58.199000,19,720,480,if for,if for,,train,0045
2533,misc_1/carol_padden_2259,Video is no longer available online,0:43:10.648000,9,720,480,do,do,,train,0045
2534,misc_1/carol_padden_2260,Video is no longer available online,0:43:21.903000,33,720,480,robust,robust,,train,0045
2535,misc_1/carol_padden_2261,Video is no longer available online,0:43:32.745000,22,720,480,instment,instment,,train,0045
2536,misc_1/carol_padden_2262,Video is no longer available online,0:43:35.066000,7,720,480,if,if,,train,0045
2537,misc_1/carol_padden_2263,Video is no longer available online,0:43:41.912000,33,720,480,type,type,,train,0045
2538,misc_1/carol_padden_2264,Video is no longer available online,0:43:44.476000,8,720,480,so,so,,train,0045
2539,misc_1/carol_padden_2265,Video is no longer available online,0:43:47.215000,18,720,480,level,level,,train,0045
2540,misc_1/carol_padden_2266,Video is no longer available online,0:43:55.442000,11,720,480,so,so,,train,0045
2541,misc_1/carol_padden_2267,Video is no longer available online,0:44:14.004000,13,720,480,ok,ok,,train,0045
2542,misc_1/carol_padden_2268,Video is no longer available online,0:44:21.432000,13,720,480,data,data,,train,0045
2543,misc_1/carol_padden_2269,Video is no longer available online,0:44:22.526000,37,720,480,soyamori,soyamori,,train,0045
2544,misc_1/carol_padden_2270,Video is no longer available online,0:44:25.061000,18,720,480,data,data,,train,0045
2545,misc_1/carol_padden_2271,Video is no longer available online,0:44:25.908000,30,720,480,nzsl,nzsl,,train,0045
2546,misc_1/carol_padden_2272,Video is no longer available online,0:44:29.653000,21,720,480,ritva,ritva,,train,0045
2547,misc_1/carol_padden_2273,Video is no longer available online,0:44:30.716000,14,720,480,ep,ep,,train,0045
2548,misc_1/marlon_kuntze_2399,Video is no longer available online,0:00:00.735000,36,320,240,tislr,tislr,,train,0046
2549,misc_1/marlon_kuntze_2400,Video is no longer available online,0:00:11.505000,13,320,240,dit,dit,dit?,train,0046
2550,misc_1/marlon_kuntze_2401,Video is no longer available online,0:00:34.868000,14,320,240,so,so,,train,0046
2551,misc_1/marlon_kuntze_2402,Video is no longer available online,0:00:46.268000,32,320,240,data,data,,train,0046
2552,misc_1/marlon_kuntze_2403,Video is no longer available online,0:01:03.068000,15,320,240,so,so,,train,0046
2553,misc_1/marlon_kuntze_2404,Video is no longer available online,0:01:08.688000,11,320,240,so,so,,train,0046
2554,misc_1/marlon_kuntze_2405,Video is no longer available online,0:01:15.016000,5,320,240,so,so,,train,0046
2555,misc_1/marlon_kuntze_2406,Video is no longer available online,0:01:26.336000,23,320,240,data,data,,train,0046
2556,misc_1/marlon_kuntze_2407,Video is no longer available online,0:01:50.868000,14,320,240,asl,asl,,train,0046
2557,misc_1/marlon_kuntze_2408,Video is no longer available online,0:01:52.640000,21,320,240,salk,salk,,train,0046
2558,misc_1/marlon_kuntze_2409,Video is no longer available online,0:01:55.323000,20,320,240,ursula,ursula,,train,0046
2559,misc_1/marlon_kuntze_2410,Video is no longer available online,0:01:57.376000,58,320,240,iconicity,iconicity,,train,0046
2560,misc_1/marlon_kuntze_2411,Video is no longer available online,0:02:10.075000,19,320,240,asl,asl,,train,0046
2561,misc_1/marlon_kuntze_2412,Video is no longer available online,0:02:10.810000,9,320,240,al,al,al?,train,0046
2562,misc_1/marlon_kuntze_2413,Video is no longer available online,0:02:17.971000,23,320,240,all,all,,train,0046
2563,misc_1/marlon_kuntze_2414,Video is no longer available online,0:02:18.935000,13,320,240,asl,asl ,the s is barely discernable ,train,0046
2564,misc_1/marlon_kuntze_2415,Video is no longer available online,0:02:25.035000,13,320,240,al,al,,train,0046
2565,misc_1/marlon_kuntze_2416,Video is no longer available online,0:02:30.935000,18,320,240,asl,asl,,train,0046
2566,misc_1/marlon_kuntze_2417,Video is no longer available online,0:02:32.480000,7,320,240,so,so,,train,0046
2567,misc_1/marlon_kuntze_2418,Video is no longer available online,0:02:34.738000,46,320,240,inkling,inkling ,the final g could be mistaken for an l,train,0046
2568,misc_1/marlon_kuntze_2419,Video is no longer available online,0:02:36.868000,38,320,240,hint,hint,,train,0046
2569,misc_1/marlon_kuntze_2420,Video is no longer available online,0:02:42.026000,14,320,240,svn,svn,svn?,train,0046
2570,misc_1/marlon_kuntze_2421,Video is no longer available online,0:02:50.835000,12,320,240,asl,asl,,train,0046
2571,misc_1/marlon_kuntze_2422,Video is no longer available online,0:02:55.413000,9,320,240,asl,asl,asl?,train,0046
2572,misc_1/marlon_kuntze_2423,Video is no longer available online,0:03:02.771000,41,320,240,case asl,case!asl,,train,0046
2573,misc_1/marlon_kuntze_2424,Video is no longer available online,0:03:13.318000,35,320,240,asl,asl,,train,0046
2574,misc_1/marlon_kuntze_2425,Video is no longer available online,0:03:23.401000,13,320,240,asl,asl,,train,0046
2575,misc_1/marlon_kuntze_2426,Video is no longer available online,0:03:33.170000,25,320,240,co,co,co?,train,0046
2576,misc_1/marlon_kuntze_2427,Video is no longer available online,0:03:36.333000,9,320,240,co,co,,train,0046
